date,close,全收益收盘点位(元),市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2020/4/8,3780.34,4824.24,3.55914E+13,2.70261E+13,11.2294,0.2205,20.0682,13.4785,11.0503
2020/4/9,3792.81,4840.15,3.56863E+13,2.70829E+13,11.2593,0.2245,20.0617,13.4779,11.0511
2020/4/10,3769.18,4809.99,3.54627E+13,2.69245E+13,11.1964,0.2181,20.0617,13.4777,11.0511
2020/4/13,3753.26,4789.67,3.53211E+13,2.68326E+13,11.1529,0.2121,20.0617,13.4776,11.0511
2020/4/14,3825.7,4882.12,3.59046E+13,2.72704E+13,11.3479,0.2345,20.0617,13.4771,11.0511
2020/4/15,3797.36,4845.96,3.56947E+13,2.70901E+13,11.2801,0.2278,20.0617,13.4767,11.0511
2020/4/16,3802.38,4852.36,3.57482E+13,2.71125E+13,11.2741,0.2275,20.0407,13.4765,11.0518
2020/4/17,3839.49,4899.71,3.60849E+13,2.73992E+13,11.3645,0.237,20.0407,13.4763,11.0518
2020/4/20,3853.46,4917.54,3.61702E+13,2.74518E+13,11.4189,0.2416,20.0407,13.4759,11.0518
2020/4/21,3808.05,4859.59,3.57772E+13,2.715E+13,11.3409,0.2344,20.0407,13.4755,11.0518
2020/4/22,3839.38,4899.58,3.59964E+13,2.7342E+13,11.4333,0.2431,20.0407,13.4753,11.0518
2020/4/23,3829.75,4887.29,3.5923E+13,2.72963E+13,11.4118,0.2408,20.036,13.4751,11.0561
2020/4/24,3796.97,4845.7,3.56236E+13,2.71068E+13,11.3058,0.2318,20.036,13.4743,11.0561
2020/4/27,3822.77,4878.75,3.58306E+13,2.72744E+13,11.3757,0.2385,20.036,13.4736,11.0561
2020/4/28,3849.15,4912.41,3.5996E+13,2.74082E+13,11.4052,0.2412,20.036,13.4727,11.0561
2020/4/29,3867.03,4935.43,3.62195E+13,2.75467E+13,11.5315,0.254,20.036,13.4719,11.0561
2020/4/30,3912.58,4994.07,3.6613E+13,2.78218E+13,12.112,0.3382,20.0295,13.4715,11.0602
2020/5/6,3936.25,5024.29,3.67159E+13,2.7923E+13,12.146,0.3444,20.0295,13.4712,11.0602
2020/5/7,3924.89,5010.15,3.65926E+13,2.78403E+13,12.1052,0.3364,20.0295,13.4711,11.0602
2020/5/8,3963.62,5065.03,3.69055E+13,2.80865E+13,12.2087,0.3524,20.0295,13.4711,11.0602
2020/5/11,3960.18,5060.75,3.69231E+13,2.81E+13,12.2145,0.3529,20.0295,13.4685,11.0602
2020/5/12,3960.24,5060.94,3.6868E+13,2.80716E+13,12.1963,0.3503,20.0284,13.466,11.0613
2020/5/13,3968.25,5071.23,3.69402E+13,2.81221E+13,12.2202,0.3543,20.0284,13.4652,11.0613
2020/5/14,3925.22,5016.23,3.6549E+13,2.78297E+13,12.0908,0.3354,20.0284,13.4645,11.0613
2020/5/15,3912.82,5001.15,3.64633E+13,2.77484E+13,12.0624,0.3321,20.0284,13.4641,11.0613
2020/5/18,3922.91,5014.05,3.65473E+13,2.78467E+13,12.0863,0.3352,20.0284,13.4638,11.0613
2020/5/19,3956.25,5056.88,3.68365E+13,2.80554E+13,12.182,0.3482,20.0247,13.4637,11.066
2020/5/20,3935.22,5030.97,3.66715E+13,2.79305E+13,12.1274,0.3419,20.0247,13.4637,11.066
2020/5/21,3913.79,5003.65,3.64973E+13,2.78129E+13,12.0698,0.3325,20.0247,13.4626,11.066
2020/5/22,3824.06,4889.59,3.57364E+13,2.72242E+13,11.8182,0.2979,20.0247,13.4615,11.066
2020/5/25,3829.32,4896.69,3.57651E+13,2.72669E+13,11.8277,0.2997,20.0247,13.4601,11.066
2020/5/26,3872.77,4952.88,3.60831E+13,2.75E+13,11.9328,0.3143,19.9897,13.4588,11.0666
2020/5/27,3845.61,4918.39,3.59176E+13,2.73662E+13,11.8781,0.3077,19.9897,13.4582,11.0666
2020/5/28,3856.63,4933.76,3.6063E+13,2.74613E+13,11.9262,0.3136,19.9897,13.4576,11.0666
2020/5/29,3867.02,4950.61,3.60822E+13,2.74891E+13,11.9325,0.3146,19.9897,13.4561,11.0666
2020/6/1,3971.34,5084.27,3.69132E+13,2.81437E+13,12.2185,0.3563,19.9897,13.4545,11.0666
2020/6/2,3983.57,5103.22,3.704E+13,2.82387E+13,12.2605,0.3638,19.9815,13.4541,11.0698
2020/6/3,3983.65,5104.39,3.70765E+13,2.82587E+13,12.2726,0.3648,19.9815,13.4538,11.0698
2020/6/4,3982.19,5103.1,3.70054E+13,2.82163E+13,12.2491,0.3623,19.9815,13.4536,11.0698
2020/6/5,4001.25,5128.45,3.71944E+13,2.83601E+13,12.3116,0.3692,19.9815,13.4535,11.0698
2020/6/8,4021.95,5155.09,3.7358E+13,2.85037E+13,12.3658,0.3756,19.9815,13.4486,11.0698
2020/6/9,4047.03,5187.28,3.75877E+13,2.86745E+13,12.4418,0.382,19.9751,13.4436,11.0712
2020/6/10,4039.71,5181.61,3.74702E+13,2.85994E+13,12.4029,0.3787,19.9751,13.4431,11.0712
2020/6/11,3995.88,5130.54,3.7099E+13,2.83041E+13,12.28,0.365,19.9751,13.4426,11.0712
2020/6/12,4003.08,5140.3,3.71182E+13,2.8331E+13,12.2864,0.3658,19.9751,13.4414,11.0712
2020/6/15,3954.99,5080.19,3.81939E+13,2.83965E+13,12.2087,0.3535,19.9751,13.4403,11.0712
2020/6/16,4014.57,5156.97,3.8705E+13,2.87931E+13,12.3721,0.3772,19.9667,13.4387,11.0718
2020/6/17,4017.59,5161.59,3.87306E+13,2.88402E+13,12.3802,0.3782,19.9667,13.4372,11.0718
2020/6/18,4044.38,5198.3,3.89011E+13,2.89889E+13,12.4347,0.3821,19.9667,13.437,11.0718
2020/6/19,4098.71,5270.53,3.93438E+13,2.93257E+13,12.5762,0.3964,19.9667,13.4367,11.0718
2020/6/22,4102.05,5276.75,3.93307E+13,2.93048E+13,12.5721,0.3957,19.9667,13.4365,11.0718
2020/6/23,4121.79,5302.54,3.94461E+13,2.94267E+13,12.609,0.3994,19.9652,13.4363,11.0723
2020/6/24,4138.99,5332.68,3.96482E+13,2.95596E+13,12.6735,0.4044,19.9652,13.436,11.0723
2020/6/29,4109.72,5295.2,3.93867E+13,2.94176E+13,12.5895,0.3981,19.9652,13.4356,11.0723
2020/6/30,4163.96,5370.27,3.96954E+13,2.9665E+13,12.6882,0.4066,19.9652,13.4354,11.0723
2020/7/1,4247.78,5478.56,4.04189E+13,3.02556E+13,12.9195,0.4319,19.9652,13.4352,11.0723
2020/7/2,4335.84,5593.2,4.13281E+13,3.09086E+13,13.2101,0.4699,19.9434,13.4333,11.0735
2020/7/3,4419.6,5701.92,4.22566E+13,3.15619E+13,13.5069,0.513,19.9434,13.4352,11.0735
2020/7/6,4670.09,6025.88,4.48483E+13,3.34568E+13,14.3353,0.6111,19.9434,13.4354,11.0735
2020/7/7,4698.13,6062.7,4.50189E+13,3.36644E+13,14.3898,0.6171,19.9434,13.4356,11.0735
2020/7/8,4774,6162.39,4.56645E+13,3.41277E+13,14.5962,0.6326,19.9434,13.436,11.0735
2020/7/9,4840.77,6249.94,4.61834E+13,3.45431E+13,14.762,0.6427,19.9402,13.4363,11.0803
2020/7/10,4753.13,6146.69,4.50452E+13,3.38391E+13,14.3982,0.6174,19.9402,13.4365,11.0803
2020/7/13,4852.96,6279.9,4.57916E+13,3.44427E+13,14.6368,0.6345,19.9402,13.4367,11.0803
2020/7/14,4806.69,6223.09,4.53531E+13,3.40935E+13,14.4966,0.6254,19.9402,13.437,11.0803
2020/7/15,4744.47,6149.73,4.4685E+13,3.36272E+13,14.2831,0.6053,19.9402,13.4372,11.0803
2020/7/16,4516.25,5856.24,4.27602E+13,3.21082E+13,13.6678,0.5341,19.939,13.4387,11.0818
2020/7/17,4544.7,5897.23,4.29206E+13,3.22556E+13,13.7191,0.5412,19.939,13.4403,11.0818
2020/7/20,4680.3,6073.54,4.41982E+13,3.32194E+13,14.0992,0.5857,19.939,13.4414,11.0818
2020/7/21,4691.04,6087.58,4.42568E+13,3.33002E+13,14.1175,0.5883,19.939,13.4426,11.0818
2020/7/22,4714.45,6118.94,4.44153E+13,3.34467E+13,14.168,0.5956,19.939,13.4431,11.0818
2020/7/23,4712.44,6120.32,4.42602E+13,3.33728E+13,14.1186,0.5888,19.9363,13.4436,11.0835
2020/7/24,4505.59,5851.71,4.25532E+13,3.20547E+13,13.5741,0.5219,19.9363,13.4486,11.0835
2020/7/27,4528.45,5881.75,4.27415E+13,3.22138E+13,13.6322,0.529,19.9363,13.4535,11.0835
2020/7/28,4568.26,5933.46,4.30621E+13,3.24848E+13,13.7333,0.5418,19.9363,13.4536,11.0835
2020/7/29,4679.01,6077.49,4.3987E+13,3.31813E+13,14.0248,0.572,19.9363,13.4538,11.0835
2020/7/30,4656.15,6048.03,4.37325E+13,3.30112E+13,13.9437,0.5633,19.9258,13.4541,11.084
2020/7/31,4695.05,6098.73,4.40075E+13,3.32418E+13,14.0305,0.5736,19.9258,13.4545,11.084
2020/8/3,4771.31,6197.8,4.46383E+13,3.37249E+13,14.2322,0.603,19.9258,13.4561,11.084
2020/8/4,4775.8,6203.69,4.48225E+13,3.38366E+13,14.2939,0.6079,19.9258,13.4576,11.084
2020/8/5,4777.11,6205.85,4.47678E+13,3.37941E+13,14.2764,0.6061,19.9258,13.4582,11.084
2020/8/6,4762.76,6187.3,4.47418E+13,3.37389E+13,14.2681,0.6057,19.9246,13.4588,11.0842
2020/8/7,4707.93,6117.34,4.42763E+13,3.33778E+13,14.1196,0.5889,19.9246,13.4601,11.0842
2020/8/10,4724.87,6139.36,4.45646E+13,3.35506E+13,14.2148,0.6005,19.9246,13.4615,11.0842
2020/8/11,4681.78,6083.38,4.42054E+13,3.32965E+13,14.0978,0.5843,19.9246,13.4626,11.0842
2020/8/12,4647.64,6040.43,4.39789E+13,3.31057E+13,14.0119,0.5694,19.9246,13.4637,11.0842
2020/8/13,4635.71,6024.93,4.38814E+13,3.30403E+13,13.9716,0.5642,19.9105,13.4637,11.0854
2020/8/14,4704.63,6118.03,4.45454E+13,3.3553E+13,14.1801,0.5972,19.9105,13.4638,11.0854
2020/8/17,4815.23,6261.9,4.56418E+13,3.43643E+13,14.5285,0.6305,19.9105,13.4641,11.0854
2020/8/18,4812.76,6258.95,4.56312E+13,3.43844E+13,14.5112,0.6287,19.9105,13.4645,11.0854
2020/8/19,4740.68,6165.31,4.49931E+13,3.38979E+13,14.2975,0.609,19.9105,13.4652,11.0854
2020/8/20,4679.15,6085.97,4.44352E+13,3.3476E+13,14.1209,0.5894,19.889,13.466,11.0857
2020/8/21,4718.84,6139.26,4.47499E+13,3.37268E+13,14.2101,0.6004,19.889,13.4685,11.0857
2020/8/24,4755.85,6187.83,4.49477E+13,3.39246E+13,14.2861,0.6075,19.889,13.4711,11.0857
2020/8/25,4761.95,6195.83,4.49624E+13,3.39733E+13,14.2745,0.6063,19.889,13.4711,11.0857
2020/8/26,4706.13,6123.2,4.44935E+13,3.36489E+13,14.1293,0.5903,19.889,13.4712,11.0857
2020/8/27,4731.35,6156.01,4.46934E+13,3.38311E+13,14.1681,0.5952,19.8706,13.4715,11.086
2020/8/28,4844.27,6302.93,4.5605E+13,3.45417E+13,14.6525,0.6392,19.8706,13.4719,11.086
2020/8/31,4816.22,6266.43,4.53183E+13,3.44495E+13,15.2539,0.6721,19.8706,13.4727,11.086
2020/9/1,4842.12,6300.14,4.55201E+13,3.46313E+13,15.3219,0.677,19.8706,13.4736,11.086
2020/9/2,4843.89,6302.44,4.54851E+13,3.46265E+13,15.3101,0.6757,19.8706,13.4743,11.086
2020/9/3,4817.1,6267.58,4.52466E+13,3.44553E+13,15.2298,0.6705,19.8661,13.4751,11.0867
2020/9/4,4770.22,6206.59,4.48347E+13,3.41289E+13,15.0912,0.6639,19.8661,13.4753,11.0867
2020/9/7,4669.37,6075.37,4.4021E+13,3.34761E+13,14.8173,0.648,19.8661,13.4755,11.0867
2020/9/8,4694.39,6107.92,4.43573E+13,3.36961E+13,14.9305,0.6529,19.8661,13.4759,11.0867
2020/9/9,4584.59,5965.06,4.35096E+13,3.30209E+13,14.6451,0.6373,19.8661,13.4763,11.0867
2020/9/10,4581.98,5961.66,4.34933E+13,3.30378E+13,14.6396,0.6368,19.8626,13.4765,11.0868
2020/9/11,4627.28,6020.61,4.38231E+13,3.33256E+13,14.7507,0.6446,19.8626,13.4767,11.0868
2020/9/14,4651.05,6051.54,4.39957E+13,3.34722E+13,14.8088,0.6477,19.8626,13.4771,11.0868
2020/9/15,4688.48,6100.24,4.42627E+13,3.36761E+13,14.8986,0.6526,19.8626,13.4776,11.0868
2020/9/16,4657.36,6062.95,4.40739E+13,3.35065E+13,14.8351,0.6489,19.8626,13.4777,11.0868
2020/9/17,4632.71,6030.87,4.3856E+13,3.33012E+13,14.7617,0.6445,19.8542,13.4779,11.1018
2020/9/18,4737.09,6166.75,4.48334E+13,3.40405E+13,15.0907,0.6645,19.8542,13.4785,11.1018
2020/9/21,4691.43,6107.32,4.4401E+13,3.37463E+13,14.9452,0.654,19.8542,13.4791,11.1018
2020/9/22,4635.76,6035.16,4.38947E+13,3.33658E+13,14.7748,0.6453,19.8542,13.4801,11.1018
2020/9/23,4652.33,6056.73,4.39755E+13,3.3425E+13,14.802,0.6467,19.8542,13.4811,11.1018
2020/9/24,4563.07,5940.52,4.32763E+13,3.2873E+13,14.5666,0.6303,19.8481,13.4811,11.1051
2020/9/25,4570.02,5949.72,4.3304E+13,3.28963E+13,14.5759,0.6307,19.8481,13.4811,11.1051
2020/9/28,4581.91,5965.26,4.34788E+13,3.30373E+13,14.6348,0.6345,19.8481,13.4814,11.1051
2020/9/29,4591.8,5978.14,4.35073E+13,3.30594E+13,14.6443,0.636,19.8481,13.4817,11.1051
2020/9/30,4587.4,5972.42,4.3486E+13,3.30544E+13,14.6372,0.635,19.8481,13.4823,11.1051
2020/10/9,4681.14,6094.46,4.41817E+13,3.36166E+13,14.8714,0.6507,19.8475,13.4829,11.1081
2020/10/12,4823.16,6279.36,4.54136E+13,3.45834E+13,15.286,0.6755,19.8475,13.4837,11.1081
2020/10/13,4839.2,6300.25,4.55041E+13,3.46743E+13,15.3123,0.6777,19.8475,13.4845,11.1081
2020/10/14,4807.1,6258.46,4.52412E+13,3.44652E+13,15.2238,0.6714,19.8475,13.4845,11.1081
2020/10/15,4798.74,6247.56,4.52344E+13,3.44455E+13,15.2215,0.6713,19.8475,13.4845,11.1081
2020/10/16,4791.68,6238.63,4.53103E+13,3.44554E+13,15.2335,0.6724,19.8202,13.4857,11.1112
2020/10/19,4755.49,6191.52,4.51189E+13,3.42832E+13,15.1769,0.6688,19.8202,13.4869,11.1112
2020/10/20,4793.47,6240.97,4.53216E+13,3.45121E+13,15.1906,0.6694,19.8202,13.4872,11.1112
2020/10/21,4792.83,6240.13,4.54324E+13,3.45858E+13,15.2256,0.6719,19.8202,13.4875,11.1112
2020/10/22,4777.98,6220.81,4.5298E+13,3.44801E+13,15.1708,0.6683,19.8202,13.4881,11.1112
2020/10/23,4718.49,6143.88,4.48379E+13,3.40954E+13,14.9985,0.6564,19.814,13.4887,11.1128
2020/10/26,4691.24,6108.57,4.45421E+13,3.38827E+13,14.898,0.6512,19.814,13.4903,11.1128
2020/10/27,4699.28,6119.44,4.46115E+13,3.39497E+13,14.8971,0.6511,19.814,13.4919,11.1128
2020/10/28,4737.27,6168.91,4.4846E+13,3.41862E+13,14.9266,0.6522,19.814,13.4934,11.1128
2020/10/29,4772.92,6215.33,4.50265E+13,3.43584E+13,14.7751,0.6433,19.814,13.4949,11.1128
2020/10/30,4695.33,6114.3,4.43948E+13,3.38886E+13,14.3535,0.6093,19.8028,13.4965,11.1163
2020/11/2,4720.83,6147.5,4.45526E+13,3.41061E+13,14.4968,0.6218,19.8028,13.4981,11.1163
2020/11/3,4777.56,6221.38,4.50844E+13,3.45165E+13,14.6698,0.6367,19.8028,13.4984,11.1163
2020/11/4,4813.66,6268.38,4.53332E+13,3.47086E+13,14.7508,0.6416,19.8028,13.4987,11.1163
2020/11/5,4885.11,6361.93,4.58953E+13,3.51519E+13,14.9337,0.653,19.8028,13.5009,11.1163
2020/11/6,4885.72,6362.72,4.58764E+13,3.51315E+13,14.9275,0.6526,19.796,13.503,11.1172
2020/11/9,4981.35,6487.26,4.66993E+13,3.57718E+13,15.1953,0.6704,19.796,13.503,11.1172
2020/11/10,4953.88,6451.48,4.6525E+13,3.56151E+13,15.1386,0.6681,19.796,13.5031,11.1172
2020/11/11,4904.9,6387.7,4.62167E+13,3.53738E+13,15.0382,0.66,19.796,13.5033,11.1172
2020/11/12,4908.46,6394.07,4.61588E+13,3.53366E+13,15.0194,0.6582,19.796,13.5035,11.1172
2020/11/13,4856.85,6326.83,4.56546E+13,3.49497E+13,14.8553,0.6472,19.7855,13.5043,11.1188
2020/11/16,4904.17,6388.48,4.60947E+13,3.53058E+13,14.9986,0.6568,19.7855,13.5051,11.1188
2020/11/17,4894.79,6376.25,4.60535E+13,3.52581E+13,14.9852,0.6553,19.7855,13.5051,11.1188
2020/11/18,4891.67,6372.19,4.61209E+13,3.52683E+13,15.0071,0.6575,19.7855,13.5051,11.1188
2020/11/19,4927.99,6419.5,4.6407E+13,3.55194E+13,15.1002,0.6661,19.7855,13.5057,11.1188
2020/11/20,4943.29,6439.43,4.65203E+13,3.56259E+13,15.137,0.6685,19.7837,13.5062,11.1251
2020/11/23,5005.03,6519.86,4.71018E+13,3.60788E+13,15.3263,0.6815,19.7837,13.5065,11.1251
2020/11/24,4974.29,6479.81,4.68454E+13,3.58825E+13,15.2428,0.675,19.7837,13.5069,11.1251
2020/11/25,4910.7,6397.21,4.6362E+13,3.54595E+13,15.0856,0.6635,19.7837,13.5069,11.1251
2020/11/26,4919.59,6408.79,4.64827E+13,3.55518E+13,15.1248,0.6673,19.7837,13.507,11.1251
2020/11/27,4980.77,6489.49,4.72064E+13,3.60716E+13,15.3603,0.685,19.7671,13.5074,11.1305
2020/11/30,4960.25,6462.76,4.7026E+13,3.58731E+13,15.3016,0.679,19.7671,13.5079,11.1305
2020/12/1,5067.1,6601.97,4.79606E+13,3.65772E+13,15.6057,0.7075,19.7671,13.5081,11.1305
2020/12/2,5067.14,6602.03,4.78748E+13,3.65415E+13,15.5778,0.7044,19.7671,13.5082,11.1305
2020/12/3,5057.06,6588.89,4.77633E+13,3.64478E+13,15.5415,0.7019,19.7671,13.5093,11.1305
2020/12/4,5065.92,6600.43,4.77504E+13,3.64985E+13,15.5373,0.7004,19.7661,13.5104,11.131
2020/12/7,5022.24,6543.52,4.72722E+13,3.61797E+13,15.3817,0.6855,19.7661,13.5106,11.131
2020/12/8,5009.88,6527.45,4.71126E+13,3.6125E+13,15.3298,0.6814,19.7661,13.5108,11.131
2020/12/9,4942.7,6439.92,4.65818E+13,3.57159E+13,15.1571,0.6675,19.7661,13.512,11.131
2020/12/10,4940.52,6437.09,4.65081E+13,3.57302E+13,15.1331,0.6663,19.7661,13.5132,11.131
2020/12/11,4889.63,6371.22,4.61342E+13,3.54355E+13,15.0114,0.6551,19.7503,13.5134,11.1325
2020/12/14,4934.84,6430.12,4.75825E+13,3.60767E+13,15.4459,0.6919,19.7503,13.5136,11.1325
2020/12/15,4945.1,6443.5,4.75632E+13,3.61268E+13,15.4396,0.6912,19.7503,13.5138,11.1325
2020/12/16,4953.87,6454.92,4.76369E+13,3.62139E+13,15.4636,0.6947,19.7503,13.5141,11.1325
2020/12/17,5017.48,6537.85,4.81847E+13,3.66472E+13,15.6414,0.7118,19.7503,13.5148,11.1325
2020/12/18,4999.97,6515.04,4.80203E+13,3.65211E+13,15.588,0.7072,19.7229,13.5154,11.1342
2020/12/21,5046.84,6576.11,4.8375E+13,3.68311E+13,15.7032,0.7177,19.7229,13.5154,11.1342
2020/12/22,4964.77,6469.18,4.75388E+13,3.62637E+13,15.4317,0.6898,19.7229,13.5155,11.1342
2020/12/23,5007.12,6524.36,4.79427E+13,3.65224E+13,15.5628,0.7035,19.7229,13.5171,11.1342
2020/12/24,5000.02,6515.1,4.78712E+13,3.64773E+13,15.5396,0.7007,19.7229,13.5188,11.1342
2020/12/25,5042.01,6569.82,4.82442E+13,3.67857E+13,15.6607,0.7133,19.7117,13.5192,11.1358
2020/12/28,5064.41,6599.01,4.84093E+13,3.70149E+13,15.7143,0.7189,19.7117,13.5196,11.1358
2020/12/29,5042.94,6571.03,4.82056E+13,3.68553E+13,15.6482,0.7119,19.7117,13.5203,11.1358
2020/12/30,5113.71,6663.25,4.87334E+13,3.73039E+13,15.8195,0.7274,19.7117,13.521,11.1358
2020/12/31,5211.29,6790.39,4.95991E+13,3.79498E+13,16.1005,0.7444,19.7117,13.5229,11.1358
2021/1/4,5267.72,6863.92,5.00023E+13,3.8272E+13,16.2314,0.7497,19.7111,13.5249,11.1383
2021/1/5,5368.5,6995.25,5.07266E+13,3.88855E+13,16.4665,0.7569,19.7111,13.5264,11.1383
2021/1/6,5417.67,7059.31,5.12399E+13,3.92874E+13,16.6332,0.7629,19.7111,13.528,11.1383
2021/1/7,5513.66,7184.38,5.20194E+13,3.99443E+13,16.8862,0.7682,19.7111,13.5284,11.1383
2021/1/8,5495.43,7160.63,5.19389E+13,3.9812E+13,16.8601,0.768,19.7111,13.5289,11.1383
2021/1/11,5441.16,7089.92,5.14773E+13,3.94238E+13,16.597,0.7605,19.7108,13.5293,11.1409
2021/1/12,5596.35,7292.14,5.27827E+13,4.04475E+13,17.0179,0.77,19.7108,13.5298,11.1409
2021/1/13,5577.97,7268.18,5.27215E+13,4.03455E+13,16.9982,0.7698,19.7108,13.5309,11.1409
2021/1/14,5470.46,7128.09,5.19361E+13,3.97184E+13,16.745,0.7638,19.7108,13.5321,11.1409
2021/1/15,5458.08,7111.97,5.18954E+13,3.96239E+13,16.7319,0.7634,19.7108,13.5332,11.1409
2021/1/18,5518.52,7190.72,5.2271E+13,3.99369E+13,16.9843,0.7697,19.7037,13.5343,11.1423
2021/1/19,5437.52,7085.18,5.17284E+13,3.9449E+13,16.808,0.7661,19.7037,13.5365,11.1423
2021/1/20,5476.43,7135.88,5.19464E+13,3.9665E+13,16.8788,0.7677,19.7037,13.5387,11.1423
2021/1/21,5564.97,7251.24,5.26186E+13,4.03467E+13,17.0972,0.7712,19.7037,13.5387,11.1423
2021/1/22,5569.78,7257.51,5.24708E+13,4.02637E+13,17.0492,0.7702,19.7037,13.5388,11.1423
2021/1/25,5625.92,7330.67,5.29941E+13,4.06944E+13,17.2046,0.7728,19.6952,13.5396,11.146
2021/1/26,5512.97,7183.48,5.21268E+13,3.99893E+13,16.9231,0.7682,19.6952,13.5404,11.146
2021/1/27,5528,7203.08,5.22663E+13,4.00482E+13,16.9684,0.7688,19.6952,13.5436,11.146
2021/1/28,5377.14,7006.5,5.10933E+13,3.91162E+13,16.5875,0.7579,19.6952,13.5469,11.146
2021/1/29,5351.96,6973.69,5.09577E+13,3.89903E+13,16.5435,0.757,19.6952,13.5471,11.146
2021/2/1,5417.65,7059.28,5.14552E+13,3.94245E+13,16.705,0.7614,19.6895,13.5473,11.147
2021/2/2,5501.09,7168.01,5.20865E+13,3.99752E+13,16.8993,0.7675,19.6895,13.5488,11.147
2021/2/3,5485.2,7147.3,5.18872E+13,3.98654E+13,16.8346,0.7657,19.6895,13.5502,11.147
2021/2/4,5473.95,7132.64,5.17887E+13,3.98119E+13,16.6931,0.7608,19.6895,13.5513,11.147
2021/2/5,5483.41,7144.98,5.1972E+13,3.99352E+13,16.7522,0.7625,19.6895,13.5524,11.147
2021/2/8,5564.56,7250.71,5.25761E+13,4.05359E+13,16.9469,0.7688,19.6674,13.5532,11.1474
2021/2/9,5686.25,7409.27,5.3576E+13,4.1359E+13,17.2692,0.7756,19.6674,13.554,11.1474
2021/2/10,5807.72,7567.55,5.46887E+13,4.225E+13,17.6279,0.7803,19.6674,13.5542,11.1474
2021/2/18,5768.38,7516.29,5.44621E+13,4.20565E+13,17.5549,0.7793,19.6674,13.5543,11.1474
2021/2/19,5778.84,7529.92,5.45664E+13,4.21422E+13,17.5885,0.7799,19.6674,13.556,11.1474
2021/2/22,5597.33,7293.41,5.32858E+13,4.10098E+13,17.1757,0.7719,19.6656,13.5577,11.1495
2021/2/23,5579.67,7270.4,5.31251E+13,4.09112E+13,17.1239,0.7712,19.6656,13.5579,11.1495
2021/2/24,5437.57,7085.24,5.18063E+13,3.98595E+13,16.6988,0.7593,19.6656,13.5581,11.1495
2021/2/25,5469.56,7126.92,5.22277E+13,4.01342E+13,16.8346,0.7646,19.6656,13.5583,11.1495
2021/2/26,5336.76,6953.88,5.10001E+13,3.92248E+13,16.4389,0.7496,19.6656,13.5585,11.1495
2021/3/1,5418.78,7060.76,5.16135E+13,3.97866E+13,16.6367,0.7577,19.6449,13.5588,11.1524
2021/3/2,5349.63,6970.65,5.09208E+13,3.92683E+13,16.4109,0.7487,19.6449,13.5592,11.1524
2021/3/3,5452.21,7104.32,5.19981E+13,4.00321E+13,16.7581,0.7614,19.6449,13.5605,11.1524
2021/3/4,5280.71,6880.84,5.06609E+13,3.89381E+13,16.3271,0.7465,19.6449,13.5619,11.1524
2021/3/5,5262.8,6857.51,5.06109E+13,3.88915E+13,16.3102,0.7461,19.6449,13.5638,11.1524
2021/3/8,5080.02,6619.35,4.91274E+13,3.76749E+13,15.8322,0.7198,19.6268,13.5657,11.1529
2021/3/9,4971,6477.41,4.82078E+13,3.69705E+13,15.5358,0.6914,19.6268,13.5666,11.1529
2021/3/10,5003.61,6519.9,4.83561E+13,3.71271E+13,15.5836,0.6977,19.6268,13.5676,11.1529
2021/3/11,5128.22,6682.27,4.94937E+13,3.80046E+13,15.9355,0.7282,19.6268,13.5688,11.1529
2021/3/12,5146.38,6705.93,4.96334E+13,3.81454E+13,15.9806,0.7317,19.6268,13.57,11.1529
2021/3/15,5035.54,6561.51,4.8881E+13,3.74956E+13,15.7232,0.7119,19.6248,13.571,11.1561
2021/3/16,5079.36,6618.61,4.9313E+13,3.78115E+13,15.8496,0.722,19.6248,13.572,11.1561
2021/3/17,5100.86,6646.62,4.93457E+13,3.78952E+13,15.8574,0.7223,19.6248,13.5724,11.1561
2021/3/18,5141.77,6699.92,4.96422E+13,3.81737E+13,15.9484,0.7288,19.6248,13.5729,11.1561
2021/3/19,5007.09,6524.43,4.84103E+13,3.7209E+13,15.5478,0.6931,19.6248,13.573,11.1561
2021/3/22,5057.15,6589.67,4.88808E+13,3.7561E+13,15.6674,0.705,19.6068,13.5732,11.1568
2021/3/23,5009.25,6527.24,4.84675E+13,3.72353E+13,15.5388,0.6904,19.6068,13.5734,11.1568
2021/3/24,4928.69,6422.27,4.77688E+13,3.67043E+13,15.3201,0.6686,19.6068,13.5736,11.1568
2021/3/25,4926.35,6419.22,4.77268E+13,3.66654E+13,15.2937,0.6658,19.6068,13.5739,11.1568
2021/3/26,5037.99,6564.7,4.8622E+13,3.73825E+13,15.541,0.6919,19.6068,13.5741,11.1568
2021/3/29,5046.88,6576.28,4.88118E+13,3.7533E+13,15.3184,0.668,19.6034,13.5753,11.1579
2021/3/30,5094.73,6638.63,4.92228E+13,3.7886E+13,15.4,0.6761,19.6034,13.5765,11.1579
2021/3/31,5048.36,6578.3,4.89352E+13,3.76191E+13,15.1337,0.6543,19.6034,13.5767,11.1579
2021/4/1,5110.78,6659.88,4.93812E+13,3.80165E+13,15.2692,0.6631,19.6034,13.5769,11.1579
2021/4/2,5161.56,6726.05,4.97308E+13,3.83683E+13,15.3733,0.6735,19.6034,13.5776,11.1579
2021/4/6,5140.34,6698.4,4.95923E+13,3.82036E+13,15.3259,0.669,19.5981,13.5783,11.1588
